"NODE_SRC","NODE_TRG","nrel","ra","rb","rc","rd","re"
"3009236","5770584","1","0","1","0","0","0"
"4677519","6014218","1","0","1","0","0","0"
"4187543","3142363","1","0","1","0","0","0"
"1855399","2340385","1","0","1","0","0","0"
"5474885","6014218","1","0","1","0","0","0"
"4075444","6014218","1","0","1","0","0","0"
"3055036","3142363","1","0","1","0","0","0"
"1700665","6014218","1","0","1","0","0","0"
"1906846","5546367","1","0","1","0","0","0"
"6243823","6014218","1","0","1","0","0","0"
"5873465","6014218","1","0","1","0","0","0"
"5307305","3678648","1","0","1","0","0","0"
"2211052","6014218","1","0","1","0","0","0"
"2134685","4808898","1","0","1","0","0","0"
"6141905","2340385","1","0","1","0","0","0"
"6210970","5322381","1","0","1","0","0","0"
"2895158","4808898","1","0","1","0","0","0"
"4107952","5322381","1","0","1","0","0","0"
"2387341","5322381","1","0","1","0","0","0"
"4534632","5322381","1","0","1","0","0","0"
"2514524","3142363","1","0","1","0","0","0"
"5633676","5770584","1","0","1","0","0","0"
"3647197","6014218","1","0","1","0","0","0"
"3513791","3678648","1","0","1","0","0","0"
"6369313","3678648","1","0","1","0","0","0"
"4288950","5322381","1","0","1","0","0","0"
"2889963","4576474","1","1","0","0","0","0"
"5402289","3678648","1","0","1","0","0","0"
"2700685","6014218","1","0","1","0","0","0"
"5513631","6014218","1","0","1","0","0","0"
"5791205","6014218","1","0","1","0","0","0"
"5835129","5322381","1","0","1","0","0","0"
"2863943","3142363","1","0","1","0","0","0"
"4057504","6014218","1","0","1","0","0","0"
"5237992","3678648","1","0","1","0","0","0"
"4024344","2594117","1","0","1","0","0","0"
"5516975","4808898","1","0","1","0","0","0"
"5675449","3678648","1","0","1","0","0","0"
"3341515","6014218","1","0","1","0","0","0"
"5652234","2340385","1","0","1","0","0","0"
"4134401","2340385","1","0","1","0","0","0"
"3481571","6014218","1","0","1","0","0","0"
"3557429","6014218","1","0","1","0","0","0"
"3024425","2340385","1","0","1","0","0","0"
"5164950","2340385","1","0","1","0","0","0"
"4348191","5322381","1","0","1","0","0","0"
"3875873","6014218","1","0","1","0","0","0"
"5783741","3142363","1","0","1","0","0","0"
"6145392","2340385","1","0","1","0","0","0"
"4855562","6014218","1","0","1","0","0","0"
"2670381","2340385","1","0","1","0","0","0"
"2071208","6014218","1","0","1","0","0","0"
"3242377","2594117","1","0","1","0","0","0"
"2890184","6014218","1","0","1","0","0","0"
"3514119","6014218","1","0","1","0","0","0"
"2845978","6014218","1","0","1","0","0","0"
"2106459","3142363","1","0","1","0","0","0"
"6367521","3142363","1","0","1","0","0","0"
"4518829","6014218","1","0","1","0","0","0"
"4621668","6014218","1","0","1","0","0","0"
"2525214","6014218","1","0","1","0","0","0"
"5368622","6014218","1","0","1","0","0","0"
"3393309","5322381","1","0","1","0","0","0"
"4239829","5322381","1","0","1","0","0","0"
"3170656","6014218","1","0","1","0","0","0"
"5133626","3142363","1","0","1","0","0","0"
"2410406","2340385","1","0","1","0","0","0"
"4335587","2340385","1","0","1","0","0","0"
"1747853","6014218","1","0","1","0","0","0"
"3986174","5793159","1","1","0","0","0","0"
"3121209","2594117","1","0","1","0","0","0"
"6026142","6014218","1","0","1","0","0","0"
"6302900","2594117","1","0","1","0","0","0"
"2012558","2594117","1","0","1","0","0","0"
"4331061","6014218","1","0","1","0","0","0"
"3774197","5770584","1","0","1","0","0","0"
"2130077","2340385","1","0","1","0","0","0"
"4869165","5322381","1","0","1","0","0","0"
"3200878","6014218","1","0","1","0","0","0"
"6241848","5322381","1","0","1","0","0","0"
"2371782","3678648","1","0","1","0","0","0"
"2666915","3142363","1","0","1","0","0","0"
"3048449","2594117","1","0","1","0","0","0"
"4682436","2340385","1","0","1","0","0","0"
"4249737","2340385","1","0","1","0","0","0"
"1856663","3142363","1","0","1","0","0","0"
"2782049","5322381","1","0","1","0","0","0"
"3583066","5770584","1","0","1","0","0","0"
"3921837","6014218","1","0","1","0","0","0"
"5046371","3142363","1","0","1","0","0","0"
"5361263","6014218","1","0","1","0","0","0"
"3109667","6014218","1","0","1","0","0","0"
"4858906","6014218","1","0","1","0","0","0"
"6021717","6014218","1","0","1","0","0","0"
"2655062","6014218","1","0","1","0","0","0"
"3518645","3678648","1","0","1","0","0","0"
"2718261","6014218","1","0","1","0","0","0"
"6158873","6014218","1","0","1","0","0","0"
"2012846","5322381","1","0","1","0","0","0"
"4804992","6014218","1","0","1","0","0","0"
"4378596","2340385","1","0","1","0","0","0"
"4086835","6014218","1","0","1","0","0","0"
"3191376","6014218","1","0","1","0","0","0"
"2612940","6014218","1","0","1","0","0","0"
"2824863","3142363","1","0","1","0","0","0"
"3169640","3142363","1","0","1","0","0","0"
"4025404","2340385","1","0","1","0","0","0"
"5178034","6014218","1","0","1","0","0","0"
"4076245","6014218","1","0","1","0","0","0"
"3494320","5322381","1","0","1","0","0","0"
"2338342","3142363","1","0","1","0","0","0"
"4011681","257859","1","1","0","0","0","0"
"2351434","5322381","1","0","1","0","0","0"
"4470686","6014218","1","0","1","0","0","0"
"2399844","3142363","1","0","1","0","0","0"
"5540549","2340385","1","0","1","0","0","0"
"4679622","6014218","1","0","1","0","0","0"
"1963946","6014218","1","0","1","0","0","0"
"2414846","6014218","1","0","1","0","0","0"
"2403104","2340385","1","0","1","0","0","0"
"4843343","6014218","1","0","1","0","0","0"
"3842288","2340385","1","0","1","0","0","0"
"2462692","5322381","1","0","1","0","0","0"
"2130895","2340385","1","0","1","0","0","0"
"4295499","6014218","1","0","1","0","0","0"
"5686902","5770584","1","0","1","0","0","0"
"3043475","6014218","1","0","1","0","0","0"
"4014390","6014218","1","0","1","0","0","0"
"3109341","6014218","1","0","1","0","0","0"
"2656456","2340385","1","0","1","0","0","0"
"3172536","6014218","1","0","1","0","0","0"
"2790146","6014218","1","0","1","0","0","0"
"3046615","3142363","1","0","1","0","0","0"
"2239707","2340385","1","0","1","0","0","0"
"2747812","6014218","1","0","1","0","0","0"
"5560710","2594117","1","0","1","0","0","0"
"4063948","6014218","1","0","1","0","0","0"
"4234792","6014218","1","0","1","0","0","0"
"5384755","5322381","1","0","1","0","0","0"
"2894390","2594117","1","0","1","0","0","0"
"4742508","6014218","1","0","1","0","0","0"
"3408264","5322381","1","0","1","0","0","0"
"2470518","6014218","1","0","1","0","0","0"
"2244132","2340385","1","0","1","0","0","0"
"5683272","2340385","1","0","1","0","0","0"
"4823262","3678648","1","0","1","0","0","0"
"4006684","5322381","1","0","1","0","0","0"
"5064071","5322381","1","0","1","0","0","0"
"5051200","2340385","1","0","1","0","0","0"
"3353534","6014218","1","0","1","0","0","0"
"5658741","6014218","1","0","1","0","0","0"
"4078855","6014218","1","0","1","0","0","0"
"2310507","6014218","1","0","1","0","0","0"
"2972957","2340385","1","0","1","0","0","0"
"1889821","6014218","1","0","1","0","0","0"
"5895531","6014218","1","0","1","0","0","0"
"3030812","6014218","1","0","1","0","0","0"
"3271966","6014218","1","0","1","0","0","0"
"2940802","5990974","1","0","1","0","0","0"
"3552722","6014218","1","0","1","0","0","0"
"4552866","5322381","1","0","1","0","0","0"
"4143558","5770584","1","0","1","0","0","0"
"4935540","5322381","1","0","1","0","0","0"
"2307323","6014218","1","0","1","0","0","0"
"5833560","2340385","1","0","1","0","0","0"
"6029110","6014218","1","0","1","0","0","0"
"2677420","1243571","1","0","1","0","0","0"
"5019127","6014218","1","0","1","0","0","0"
"2214091","6014218","1","0","1","0","0","0"
"5069005","3678648","1","0","1","0","0","0"
"5345765","2340385","1","0","1","0","0","0"
"2272232","5322381","1","0","1","0","0","0"
"3791695","2340385","1","0","1","0","0","0"
"1750850","6014218","1","0","1","0","0","0"
"5663814","6014218","1","0","1","0","0","0"
"2089806","6014218","1","0","1","0","0","0"
"2906313","3142363","1","0","1","0","0","0"
"5562165","2340385","1","0","1","0","0","0"
"2851730","2340385","1","0","1","0","0","0"
"4126531","6014218","1","0","1","0","0","0"
"3770977","6014218","1","0","1","0","0","0"
"6203123","6014218","1","0","1","0","0","0"
"2157874","6014218","1","0","1","0","0","0"
"2501436","2340385","1","0","1","0","0","0"
"2044267","2340385","1","0","1","0","0","0"
"4197251","6014218","1","0","1","0","0","0"
"4675033","6014218","1","0","1","0","0","0"
"3827173","2340385","1","0","1","0","0","0"
"2689227","6014218","1","0","1","0","0","0"
"5935150","5322381","1","0","1","0","0","0"
"4380777","6014218","1","0","1","0","0","0"
"3596097","2594117","1","0","1","0","0","0"
"5253568","2340385","1","0","1","0","0","0"
"4639532","5322381","1","0","1","0","0","0"
"5852852","6014218","1","0","1","0","0","0"
"5365301","6014218","1","0","1","0","0","0"
"2529210","2594117","1","0","1","0","0","0"
"5998082","6014218","1","0","1","0","0","0"
"2225759","6014218","1","0","1","0","0","0"
"5629722","6014218","1","0","1","0","0","0"
"5432574","3142363","1","0","1","0","0","0"
"2367334","6014218","1","0","1","0","0","0"
"4428659","4808898","1","0","1","0","0","0"
"1770243","5770584","1","0","1","0","0","0"
"2254612","2340385","1","0","1","0","0","0"
"5689472","2340385","1","0","1","0","0","0"
"5917433","3678648","1","0","1","0","0","0"
"4552902","6014218","1","0","1","0","0","0"
"4554069","3142363","1","0","1","0","0","0"
"4995208","6014218","1","0","1","0","0","0"
"3536675","6014218","1","0","1","0","0","0"
"1710720","2340385","1","0","1","0","0","0"
"6003527","6014218","1","0","1","0","0","0"
"4712269","5322381","1","0","1","0","0","0"
"3754867","2340385","1","0","1","0","0","0"
"4769449","2594117","1","0","1","0","0","0"
"5473970","6014218","1","0","1","0","0","0"
"3324130","6014218","1","0","1","0","0","0"
"4576480","5770584","1","0","1","0","0","0"
"4414505","6014218","1","0","1","0","0","0"
"3759559","6014218","1","0","1","0","0","0"
"3080501","6014218","1","0","1","0","0","0"
"2468707","6014218","1","0","1","0","0","0"
"1705540","2340385","1","0","1","0","0","0"
"2010196","3142363","1","0","1","0","0","0"
"3261749","6014218","1","0","1","0","0","0"
"2179143","6014218","1","0","1","0","0","0"
"4408858","6014218","1","0","1","0","0","0"
"4476640","6014218","1","0","1","0","0","0"
"4451865","6014218","1","0","1","0","0","0"
"3968554","6014218","1","0","1","0","0","0"
"2033413","5322381","1","0","1","0","0","0"
"6037472","6014218","1","0","1","0","0","0"
"2964408","2594117","1","0","1","0","0","0"
"2168348","5770584","1","0","1","0","0","0"
"2139804","5322381","1","0","1","0","0","0"
"5851984","5322381","1","0","1","0","0","0"
"3710584","6014218","1","0","1","0","0","0"
"1730616","6014218","1","0","1","0","0","0"
"5209688","3678648","1","0","1","0","0","0"
"6201895","2340385","1","0","1","0","0","0"
"2819365","6014218","1","0","1","0","0","0"
"2821546","3678648","1","0","1","0","0","0"
"2844115","6014218","1","0","1","0","0","0"
"5930782","6014218","1","0","1","0","0","0"
"5927787","3678648","1","0","1","0","0","0"
"1812390","4808898","1","0","1","0","0","0"
"5406796","4808898","1","0","1","0","0","0"
"3167573","2340385","1","0","1","0","0","0"
"4503830","3142363","1","0","1","0","0","0"
"1929194","6014218","1","0","1","0","0","0"
"6167597","5322381","1","0","1","0","0","0"
"5550373","2594117","1","0","1","0","0","0"
"6203426","6014218","1","0","1","0","0","0"
"3786530","5322381","1","0","1","0","0","0"
"6354469","6014218","1","0","1","0","0","0"
"4863151","2340385","1","0","1","0","0","0"
"5948139","3142363","1","0","1","0","0","0"
"4883267","2340385","1","0","1","0","0","0"
"2924198","2340385","1","0","1","0","0","0"
"4203342","6014218","1","0","1","0","0","0"
"2888167","2340385","1","0","1","0","0","0"
"4261214","4808898","1","0","1","0","0","0"
"4051990","4808898","1","0","1","0","0","0"
"2591440","6014218","1","0","1","0","0","0"
"1821810","5770584","1","0","1","0","0","0"
"3102607","6014218","1","0","1","0","0","0"
"4092229","6014218","1","0","1","0","0","0"
"4152852","6014218","1","0","1","0","0","0"
"5185666","6014218","1","0","1","0","0","0"
"3154342","2340385","1","0","1","0","0","0"
"4829919","2340385","1","0","1","0","0","0"
"3898644","5322381","1","0","1","0","0","0"
"2329202","6014218","1","0","1","0","0","0"
"3575207","5322381","1","0","1","0","0","0"
"6022603","3142363","1","0","1","0","0","0"
"4108028","6014218","1","0","1","0","0","0"
"2362442","6014218","1","0","1","0","0","0"
"4968867","5770584","1","0","1","0","0","0"
"2474922","6014218","1","0","1","0","0","0"
"3781392","3142363","1","0","1","0","0","0"
"4823340","6014218","1","0","1","0","0","0"
"3419741","3858336","1","0","1","0","0","0"
"4306055","2340385","1","0","1","0","0","0"
"2160070","3678648","1","0","1","0","0","0"
"5176751","5322381","1","0","1","0","0","0"
"2562783","6014218","1","0","1","0","0","0"
"4880718","3678648","1","0","1","0","0","0"
"6259088","5322381","1","0","1","0","0","0"
"2658494","6014218","1","0","1","0","0","0"
"1923013","3142363","1","0","1","0","0","0"
"4408354","5770584","1","0","1","0","0","0"
"1852093","6014218","1","0","1","0","0","0"
"3754295","5807809","1","1","0","0","0","0"
"3273594","5322381","1","0","1","0","0","0"
"2251796","3142363","1","0","1","0","0","0"
"2262438","3638118","1","1","0","0","0","0"
"3628774","6014218","1","0","1","0","0","0"
"4477004","6014218","1","0","1","0","0","0"
"2566064","6014218","1","0","1","0","0","0"
"3680330","3142363","1","0","1","0","0","0"
"5260525","5322381","1","0","1","0","0","0"
"3679129","6220529","1","1","0","0","0","0"
"6259300","6014218","1","0","1","0","0","0"
"2637368","6014218","1","0","1","0","0","0"
"2105006","6014218","1","0","1","0","0","0"
"2775210","3678648","1","0","1","0","0","0"
"3110582","6014218","1","0","1","0","0","0"
"2894077","2340385","1","0","1","0","0","0"
"4842813","6014218","1","0","1","0","0","0"
"2681534","6014218","1","0","1","0","0","0"
"2515605","4808898","1","0","1","0","0","0"
"5442623","2340385","1","0","1","0","0","0"
"3932734","6014218","1","0","1","0","0","0"
"2907886","3142363","1","0","1","0","0","0"
"6213620","6014218","1","0","1","0","0","0"
"2009292","6014218","1","0","1","0","0","0"
"3665463","5322381","1","0","1","0","0","0"
"3304546","4808898","1","0","1","0","0","0"
"5009739","6014218","1","0","1","0","0","0"
"4620604","4808898","1","0","1","0","0","0"
"4284845","2340385","1","0","1","0","0","0"
"5041347","6014218","1","0","1","0","0","0"
"3340030","5322381","1","0","1","0","0","0"
"4572268","5322381","1","0","1","0","0","0"
"4337766","3142363","1","0","1","0","0","0"
"5824931","3678648","1","0","1","0","0","0"
"4368535","6014218","1","0","1","0","0","0"
"5925703","2340385","1","0","1","0","0","0"
"4857682","6014218","1","0","1","0","0","0"
"5121977","6014218","1","0","1","0","0","0"
"1957786","6014218","1","0","1","0","0","0"
"3836185","6014218","1","0","1","0","0","0"
"5077071","6014218","1","0","1","0","0","0"
"2853884","2594117","1","0","1","0","0","0"
"5581676","3678648","1","0","1","0","0","0"
"5439361","5770584","1","0","1","0","0","0"
"4713304","3678648","1","0","1","0","0","0"
"5491340","2594117","1","0","1","0","0","0"
"5467747","2594117","1","0","1","0","0","0"
"4036904","5322381","1","0","1","0","0","0"
"2233152","6014218","1","0","1","0","0","0"
"3072711","4808898","1","0","1","0","0","0"
"6213334","5322381","1","0","1","0","0","0"
"5056744","5322381","1","0","1","0","0","0"
"2542279","6014218","1","0","1","0","0","0"
"4620655","5322381","1","0","1","0","0","0"
"5643050","6014218","1","0","1","0","0","0"
"2705348","6014218","1","0","1","0","0","0"
"5258460","5322381","1","0","1","0","0","0"
"4290761","6014218","1","0","1","0","0","0"
"1718174","6014218","1","0","1","0","0","0"
"4522663","6014218","1","0","1","0","0","0"
"3862329","2594117","1","0","1","0","0","0"
"2016878","6014218","1","0","1","0","0","0"
"4977687","2340385","1","0","1","0","0","0"
"4484428","5770584","1","0","1","0","0","0"
"5955481","5322381","1","0","1","0","0","0"
"3610527","6014218","1","0","1","0","0","0"
"5999567","2340385","1","0","1","0","0","0"
"4667679","5322381","1","0","1","0","0","0"
"1920138","2340385","1","0","1","0","0","0"
"4730884","3477924","1","0","0","0","1","0"
"1712981","6014218","1","0","1","0","0","0"
"1676755","2340385","1","0","1","0","0","0"
"4619992","6014218","1","0","1","0","0","0"
